"time_sk","time_code","date","heure","jour","mois","annee","jour_semaine","weekend","periode"
"34512","20221208_230000_H","2022-12-08","23:00:00","8","12","2022","4","0","hors_pointe"
"34513","20221209_00_H","2022-12-09","00:00:00","9","12","2022","5","0","hors_pointe"
"34514","20221209_10000_H","2022-12-09","01:00:00","9","12","2022","5","0","hors_pointe"
"34515","20221209_20000_H","2022-12-09","02:00:00","9","12","2022","5","0","hors_pointe"
"34516","20221209_30000_H","2022-12-09","03:00:00","9","12","2022","5","0","hors_pointe"
"34517","20221209_40000_H","2022-12-09","04:00:00","9","12","2022","5","0","hors_pointe"
"34518","20221209_50000_H","2022-12-09","05:00:00","9","12","2022","5","0","hors_pointe"
"34519","20221209_60000_H","2022-12-09","06:00:00","9","12","2022","5","0","hors_pointe"
"34520","20221209_70000_P","2022-12-09","07:00:00","9","12","2022","5","0","pointe"
"34521","20221209_80000_P","2022-12-09","08:00:00","9","12","2022","5","0","pointe"
"34522","20221209_90000_P","2022-12-09","09:00:00","9","12","2022","5","0","pointe"
"34523","20221209_100000_H","2022-12-09","10:00:00","9","12","2022","5","0","hors_pointe"
"34524","20221209_110000_H","2022-12-09","11:00:00","9","12","2022","5","0","hors_pointe"
"34525","20221209_120000_H","2022-12-09","12:00:00","9","12","2022","5","0","hors_pointe"
"34526","20221209_130000_H","2022-12-09","13:00:00","9","12","2022","5","0","hors_pointe"
"34527","20221209_140000_H","2022-12-09","14:00:00","9","12","2022","5","0","hors_pointe"
"34528","20221209_150000_H","2022-12-09","15:00:00","9","12","2022","5","0","hors_pointe"
"34529","20221209_160000_H","2022-12-09","16:00:00","9","12","2022","5","0","hors_pointe"
"34530","20221209_170000_P","2022-12-09","17:00:00","9","12","2022","5","0","pointe"
"34531","20221209_180000_P","2022-12-09","18:00:00","9","12","2022","5","0","pointe"
"34532","20221209_190000_P","2022-12-09","19:00:00","9","12","2022","5","0","pointe"
"34533","20221209_200000_H","2022-12-09","20:00:00","9","12","2022","5","0","hors_pointe"
"34534","20221209_210000_H","2022-12-09","21:00:00","9","12","2022","5","0","hors_pointe"
"34535","20221209_220000_H","2022-12-09","22:00:00","9","12","2022","5","0","hors_pointe"
"34536","20221209_230000_H","2022-12-09","23:00:00","9","12","2022","5","0","hors_pointe"
"34537","20221210_00_H","2022-12-10","00:00:00","10","12","2022","6","1","hors_pointe"
"34538","20221210_10000_H","2022-12-10","01:00:00","10","12","2022","6","1","hors_pointe"
"34539","20221210_20000_H","2022-12-10","02:00:00","10","12","2022","6","1","hors_pointe"
"34540","20221210_30000_H","2022-12-10","03:00:00","10","12","2022","6","1","hors_pointe"
"34541","20221210_40000_H","2022-12-10","04:00:00","10","12","2022","6","1","hors_pointe"
"34542","20221210_50000_H","2022-12-10","05:00:00","10","12","2022","6","1","hors_pointe"
"34543","20221210_60000_H","2022-12-10","06:00:00","10","12","2022","6","1","hors_pointe"
"34544","20221210_70000_P","2022-12-10","07:00:00","10","12","2022","6","1","pointe"
"34545","20221210_80000_P","2022-12-10","08:00:00","10","12","2022","6","1","pointe"
"34546","20221210_90000_P","2022-12-10","09:00:00","10","12","2022","6","1","pointe"
"34547","20221210_100000_H","2022-12-10","10:00:00","10","12","2022","6","1","hors_pointe"
"34548","20221210_110000_H","2022-12-10","11:00:00","10","12","2022","6","1","hors_pointe"
"34549","20221210_120000_H","2022-12-10","12:00:00","10","12","2022","6","1","hors_pointe"
"34550","20221210_130000_H","2022-12-10","13:00:00","10","12","2022","6","1","hors_pointe"
"34551","20221210_140000_H","2022-12-10","14:00:00","10","12","2022","6","1","hors_pointe"
"34552","20221210_150000_H","2022-12-10","15:00:00","10","12","2022","6","1","hors_pointe"
"34553","20221210_160000_H","2022-12-10","16:00:00","10","12","2022","6","1","hors_pointe"
"34554","20221210_170000_P","2022-12-10","17:00:00","10","12","2022","6","1","pointe"
"34555","20221210_180000_P","2022-12-10","18:00:00","10","12","2022","6","1","pointe"
"34556","20221210_190000_P","2022-12-10","19:00:00","10","12","2022","6","1","pointe"
"34557","20221210_200000_H","2022-12-10","20:00:00","10","12","2022","6","1","hors_pointe"
"34558","20221210_210000_H","2022-12-10","21:00:00","10","12","2022","6","1","hors_pointe"
"34559","20221210_220000_H","2022-12-10","22:00:00","10","12","2022","6","1","hors_pointe"
"34560","20221210_230000_H","2022-12-10","23:00:00","10","12","2022","6","1","hors_pointe"
"34561","20221211_00_H","2022-12-11","00:00:00","11","12","2022","7","1","hors_pointe"
"34562","20221211_10000_H","2022-12-11","01:00:00","11","12","2022","7","1","hors_pointe"
"34563","20221211_20000_H","2022-12-11","02:00:00","11","12","2022","7","1","hors_pointe"
"34564","20221211_30000_H","2022-12-11","03:00:00","11","12","2022","7","1","hors_pointe"
"34565","20221211_40000_H","2022-12-11","04:00:00","11","12","2022","7","1","hors_pointe"
"34566","20221211_50000_H","2022-12-11","05:00:00","11","12","2022","7","1","hors_pointe"
"34567","20221211_60000_H","2022-12-11","06:00:00","11","12","2022","7","1","hors_pointe"
"34568","20221211_70000_P","2022-12-11","07:00:00","11","12","2022","7","1","pointe"
"34569","20221211_80000_P","2022-12-11","08:00:00","11","12","2022","7","1","pointe"
"34570","20221211_90000_P","2022-12-11","09:00:00","11","12","2022","7","1","pointe"
"34571","20221211_100000_H","2022-12-11","10:00:00","11","12","2022","7","1","hors_pointe"
"34572","20221211_110000_H","2022-12-11","11:00:00","11","12","2022","7","1","hors_pointe"
"34573","20221211_120000_H","2022-12-11","12:00:00","11","12","2022","7","1","hors_pointe"
"34574","20221211_130000_H","2022-12-11","13:00:00","11","12","2022","7","1","hors_pointe"
"34575","20221211_140000_H","2022-12-11","14:00:00","11","12","2022","7","1","hors_pointe"
"34576","20221211_150000_H","2022-12-11","15:00:00","11","12","2022","7","1","hors_pointe"
"34577","20221211_160000_H","2022-12-11","16:00:00","11","12","2022","7","1","hors_pointe"
"34578","20221211_170000_P","2022-12-11","17:00:00","11","12","2022","7","1","pointe"
"34579","20221211_180000_P","2022-12-11","18:00:00","11","12","2022","7","1","pointe"
"34580","20221211_190000_P","2022-12-11","19:00:00","11","12","2022","7","1","pointe"
"34581","20221211_200000_H","2022-12-11","20:00:00","11","12","2022","7","1","hors_pointe"
"34582","20221211_210000_H","2022-12-11","21:00:00","11","12","2022","7","1","hors_pointe"
"34583","20221211_220000_H","2022-12-11","22:00:00","11","12","2022","7","1","hors_pointe"
"34584","20221211_230000_H","2022-12-11","23:00:00","11","12","2022","7","1","hors_pointe"
"34585","20221212_00_H","2022-12-12","00:00:00","12","12","2022","1","0","hors_pointe"
"34586","20221212_10000_H","2022-12-12","01:00:00","12","12","2022","1","0","hors_pointe"
"34587","20221212_20000_H","2022-12-12","02:00:00","12","12","2022","1","0","hors_pointe"
"34588","20221212_30000_H","2022-12-12","03:00:00","12","12","2022","1","0","hors_pointe"
"34589","20221212_40000_H","2022-12-12","04:00:00","12","12","2022","1","0","hors_pointe"
"34590","20221212_50000_H","2022-12-12","05:00:00","12","12","2022","1","0","hors_pointe"
"34591","20221212_60000_H","2022-12-12","06:00:00","12","12","2022","1","0","hors_pointe"
"34592","20221212_70000_P","2022-12-12","07:00:00","12","12","2022","1","0","pointe"
"34593","20221212_80000_P","2022-12-12","08:00:00","12","12","2022","1","0","pointe"
"34594","20221212_90000_P","2022-12-12","09:00:00","12","12","2022","1","0","pointe"
"34595","20221212_100000_H","2022-12-12","10:00:00","12","12","2022","1","0","hors_pointe"
"34596","20221212_110000_H","2022-12-12","11:00:00","12","12","2022","1","0","hors_pointe"
"34597","20221212_120000_H","2022-12-12","12:00:00","12","12","2022","1","0","hors_pointe"
"34598","20221212_130000_H","2022-12-12","13:00:00","12","12","2022","1","0","hors_pointe"
"34599","20221212_140000_H","2022-12-12","14:00:00","12","12","2022","1","0","hors_pointe"
"34600","20221212_150000_H","2022-12-12","15:00:00","12","12","2022","1","0","hors_pointe"
"34601","20221212_160000_H","2022-12-12","16:00:00","12","12","2022","1","0","hors_pointe"
"34602","20221212_170000_P","2022-12-12","17:00:00","12","12","2022","1","0","pointe"
"34603","20221212_180000_P","2022-12-12","18:00:00","12","12","2022","1","0","pointe"
"34604","20221212_190000_P","2022-12-12","19:00:00","12","12","2022","1","0","pointe"
"34605","20221212_200000_H","2022-12-12","20:00:00","12","12","2022","1","0","hors_pointe"
"34606","20221212_210000_H","2022-12-12","21:00:00","12","12","2022","1","0","hors_pointe"
"34607","20221212_220000_H","2022-12-12","22:00:00","12","12","2022","1","0","hors_pointe"
"34608","20221212_230000_H","2022-12-12","23:00:00","12","12","2022","1","0","hors_pointe"
"34609","20221213_00_H","2022-12-13","00:00:00","13","12","2022","2","0","hors_pointe"
"34610","20221213_10000_H","2022-12-13","01:00:00","13","12","2022","2","0","hors_pointe"
"34611","20221213_20000_H","2022-12-13","02:00:00","13","12","2022","2","0","hors_pointe"
"34612","20221213_30000_H","2022-12-13","03:00:00","13","12","2022","2","0","hors_pointe"
"34613","20221213_40000_H","2022-12-13","04:00:00","13","12","2022","2","0","hors_pointe"
"34614","20221213_50000_H","2022-12-13","05:00:00","13","12","2022","2","0","hors_pointe"
"34615","20221213_60000_H","2022-12-13","06:00:00","13","12","2022","2","0","hors_pointe"
"34616","20221213_70000_P","2022-12-13","07:00:00","13","12","2022","2","0","pointe"
"34617","20221213_80000_P","2022-12-13","08:00:00","13","12","2022","2","0","pointe"
"34618","20221213_90000_P","2022-12-13","09:00:00","13","12","2022","2","0","pointe"
"34619","20221213_100000_H","2022-12-13","10:00:00","13","12","2022","2","0","hors_pointe"
"34620","20221213_110000_H","2022-12-13","11:00:00","13","12","2022","2","0","hors_pointe"
"34621","20221213_120000_H","2022-12-13","12:00:00","13","12","2022","2","0","hors_pointe"
"34622","20221213_130000_H","2022-12-13","13:00:00","13","12","2022","2","0","hors_pointe"
"34623","20221213_140000_H","2022-12-13","14:00:00","13","12","2022","2","0","hors_pointe"
"34624","20221213_150000_H","2022-12-13","15:00:00","13","12","2022","2","0","hors_pointe"
"34625","20221213_160000_H","2022-12-13","16:00:00","13","12","2022","2","0","hors_pointe"
"34626","20221213_170000_P","2022-12-13","17:00:00","13","12","2022","2","0","pointe"
"34627","20221213_1800_P","2022-12-13","18:00:00","13","12","2022","2","0","pointe"
"34628","20221213_190000_P","2022-12-13","19:00:00","13","12","2022","2","0","pointe"
"34629","20221213_200000_H","2022-12-13","20:00:00","13","12","2022","2","0","hors_pointe"
"34630","20221213_210000_H","2022-12-13","21:00:00","13","12","2022","2","0","hors_pointe"
"34631","20221213_220000_H","2022-12-13","22:00:00","13","12","2022","2","0","hors_pointe"
"34632","20221213_230000_H","2022-12-13","23:00:00","13","12","2022","2","0","hors_pointe"
"34633","20221214_00_H","2022-12-14","00:00:00","14","12","2022","3","0","hors_pointe"
"34634","20221214_10000_H","2022-12-14","01:00:00","14","12","2022","3","0","hors_pointe"
"34635","20221214_20000_H","2022-12-14","02:00:00","14","12","2022","3","0","hors_pointe"
"34636","20221214_30000_H","2022-12-14","03:00:00","14","12","2022","3","0","hors_pointe"
"34637","20221214_40000_H","2022-12-14","04:00:00","14","12","2022","3","0","hors_pointe"
"34638","20221214_50000_H","2022-12-14","05:00:00","14","12","2022","3","0","hors_pointe"
"34639","20221214_60000_H","2022-12-14","06:00:00","14","12","2022","3","0","hors_pointe"
"34640","20221214_70000_P","2022-12-14","07:00:00","14","12","2022","3","0","pointe"
"34641","20221214_80000_P","2022-12-14","08:00:00","14","12","2022","3","0","pointe"
"34642","20221214_90000_P","2022-12-14","09:00:00","14","12","2022","3","0","pointe"
"34643","20221214_100000_H","2022-12-14","10:00:00","14","12","2022","3","0","hors_pointe"
"34644","20221214_110000_H","2022-12-14","11:00:00","14","12","2022","3","0","hors_pointe"
"34645","20221214_120000_H","2022-12-14","12:00:00","14","12","2022","3","0","hors_pointe"
"34646","20221214_130000_H","2022-12-14","13:00:00","14","12","2022","3","0","hors_pointe"
"34647","20221214_140000_H","2022-12-14","14:00:00","14","12","2022","3","0","hors_pointe"
"34648","20221214_150000_H","2022-12-14","15:00:00","14","12","2022","3","0","hors_pointe"
"34649","20221214_160000_H","2022-12-14","16:00:00","14","12","2022","3","0","hors_pointe"
"34650","20221214_170000_P","2022-12-14","17:00:00","14","12","2022","3","0","pointe"
"34651","20221214_180000_P","2022-12-14","18:00:00","14","12","2022","3","0","pointe"
"34652","20221214_190000_P","2022-12-14","19:00:00","14","12","2022","3","0","pointe"
"34653","20221214_200000_H","2022-12-14","20:00:00","14","12","2022","3","0","hors_pointe"
"34654","20221214_210000_H","2022-12-14","21:00:00","14","12","2022","3","0","hors_pointe"
"34655","20221214_220000_H","2022-12-14","22:00:00","14","12","2022","3","0","hors_pointe"
"34656","20221214_230000_H","2022-12-14","23:00:00","14","12","2022","3","0","hors_pointe"
"34657","20221215_00_H","2022-12-15","00:00:00","15","12","2022","4","0","hors_pointe"
"34658","20221215_10000_H","2022-12-15","01:00:00","15","12","2022","4","0","hors_pointe"
"34659","20221215_20000_H","2022-12-15","02:00:00","15","12","2022","4","0","hors_pointe"
"34660","20221215_30000_H","2022-12-15","03:00:00","15","12","2022","4","0","hors_pointe"
"34661","20221215_40000_H","2022-12-15","04:00:00","15","12","2022","4","0","hors_pointe"
"34662","20221215_50000_H","2022-12-15","05:00:00","15","12","2022","4","0","hors_pointe"
"34663","20221215_60000_H","2022-12-15","06:00:00","15","12","2022","4","0","hors_pointe"
"34664","20221215_70000_P","2022-12-15","07:00:00","15","12","2022","4","0","pointe"
"34665","20221215_80000_P","2022-12-15","08:00:00","15","12","2022","4","0","pointe"
"34666","20221215_90000_P","2022-12-15","09:00:00","15","12","2022","4","0","pointe"
"34667","20221215_100000_H","2022-12-15","10:00:00","15","12","2022","4","0","hors_pointe"
"34668","20221215_110000_H","2022-12-15","11:00:00","15","12","2022","4","0","hors_pointe"
"34669","20221215_120000_H","2022-12-15","12:00:00","15","12","2022","4","0","hors_pointe"
"34670","20221215_130000_H","2022-12-15","13:00:00","15","12","2022","4","0","hors_pointe"
"34671","20221215_140000_H","2022-12-15","14:00:00","15","12","2022","4","0","hors_pointe"
"34672","20221215_150000_H","2022-12-15","15:00:00","15","12","2022","4","0","hors_pointe"
"34673","20221215_160000_H","2022-12-15","16:00:00","15","12","2022","4","0","hors_pointe"
"34674","20221215_170000_P","2022-12-15","17:00:00","15","12","2022","4","0","pointe"
"34675","20221215_180000_P","2022-12-15","18:00:00","15","12","2022","4","0","pointe"
"34676","20221215_190000_P","2022-12-15","19:00:00","15","12","2022","4","0","pointe"
"34677","20221215_200000_H","2022-12-15","20:00:00","15","12","2022","4","0","hors_pointe"
"34678","20221215_210000_H","2022-12-15","21:00:00","15","12","2022","4","0","hors_pointe"
"34679","20221215_220000_H","2022-12-15","22:00:00","15","12","2022","4","0","hors_pointe"
"34680","20221215_230000_H","2022-12-15","23:00:00","15","12","2022","4","0","hors_pointe"
"34681","20221216_00_H","2022-12-16","00:00:00","16","12","2022","5","0","hors_pointe"
"34682","20221216_10000_H","2022-12-16","01:00:00","16","12","2022","5","0","hors_pointe"
"34683","20221216_20000_H","2022-12-16","02:00:00","16","12","2022","5","0","hors_pointe"
"34684","20221216_30000_H","2022-12-16","03:00:00","16","12","2022","5","0","hors_pointe"
"34685","20221216_40000_H","2022-12-16","04:00:00","16","12","2022","5","0","hors_pointe"
"34686","20221216_50000_H","2022-12-16","05:00:00","16","12","2022","5","0","hors_pointe"
"34687","20221216_60000_H","2022-12-16","06:00:00","16","12","2022","5","0","hors_pointe"
"34688","20221216_70000_P","2022-12-16","07:00:00","16","12","2022","5","0","pointe"
"34689","20221216_80000_P","2022-12-16","08:00:00","16","12","2022","5","0","pointe"
"34690","20221216_90000_P","2022-12-16","09:00:00","16","12","2022","5","0","pointe"
"34691","20221216_100000_H","2022-12-16","10:00:00","16","12","2022","5","0","hors_pointe"
"34692","20221216_110000_H","2022-12-16","11:00:00","16","12","2022","5","0","hors_pointe"
"34693","20221216_120000_H","2022-12-16","12:00:00","16","12","2022","5","0","hors_pointe"
"34694","20221216_130000_H","2022-12-16","13:00:00","16","12","2022","5","0","hors_pointe"
"34695","20221216_140000_H","2022-12-16","14:00:00","16","12","2022","5","0","hors_pointe"
"34696","20221216_150000_H","2022-12-16","15:00:00","16","12","2022","5","0","hors_pointe"
"34697","20221216_160000_H","2022-12-16","16:00:00","16","12","2022","5","0","hors_pointe"
"34698","20221216_170000_P","2022-12-16","17:00:00","16","12","2022","5","0","pointe"
"34699","20221216_180000_P","2022-12-16","18:00:00","16","12","2022","5","0","pointe"
"34700","20221216_190000_P","2022-12-16","19:00:00","16","12","2022","5","0","pointe"
"34701","20221216_200000_H","2022-12-16","20:00:00","16","12","2022","5","0","hors_pointe"
"34702","20221216_210000_H","2022-12-16","21:00:00","16","12","2022","5","0","hors_pointe"
"34703","20221216_220000_H","2022-12-16","22:00:00","16","12","2022","5","0","hors_pointe"
