time_sk,zone_sk,line_sk,hour,annule,annule_pred,annule_proba,risk_label,generated_at
20030,4,10,13,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
14528,7,5,7,0,0,0.0283,Low,2026-04-04 09:56:33 UTC
20046,6,10,5,0,0,0.0157,Low,2026-04-04 09:56:33 UTC
32197,6,11,12,0,0,0.0457,Low,2026-04-04 09:56:33 UTC
21234,9,3,17,0,0,0.008,Low,2026-04-04 09:56:33 UTC
32864,10,1,7,0,0,0.0351,Low,2026-04-04 09:56:33 UTC
4314,1,2,17,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
11839,5,5,6,0,0,0.0841,Low,2026-04-04 09:56:33 UTC
4331,8,15,10,0,0,0.0272,Low,2026-04-04 09:56:33 UTC
21060,5,5,11,0,0,0.0396,Low,2026-04-04 09:56:33 UTC
22808,10,15,7,0,0,0.0125,Low,2026-04-04 09:56:33 UTC
27823,1,13,6,0,0,0.0059,Low,2026-04-04 09:56:33 UTC
31417,8,13,0,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
21235,6,13,18,0,0,0.0531,Low,2026-04-04 09:56:33 UTC
33819,9,7,2,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
22472,8,5,7,0,0,0.0047,Low,2026-04-04 09:56:33 UTC
15860,8,9,19,0,0,0.0111,Low,2026-04-04 09:56:33 UTC
28883,5,5,10,0,0,0.0425,Low,2026-04-04 09:56:33 UTC
13576,3,1,15,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
18848,1,4,7,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
17340,1,14,11,0,0,0.0023,Low,2026-04-04 09:56:33 UTC
17340,7,14,11,0,0,0.0861,Low,2026-04-04 09:56:33 UTC
33209,1,2,16,0,0,0.0081,Low,2026-04-04 09:56:33 UTC
6322,8,9,9,0,0,0.1981,Low,2026-04-04 09:56:33 UTC
28262,5,9,13,0,0,0.0311,Low,2026-04-04 09:56:33 UTC
19332,2,7,11,0,0,0.0596,Low,2026-04-04 09:56:33 UTC
20632,10,13,15,0,0,0.0309,Low,2026-04-04 09:56:33 UTC
3293,3,10,4,0,0,0.0038,Low,2026-04-04 09:56:33 UTC
28023,4,12,14,0,0,0.0316,Low,2026-04-04 09:56:33 UTC
17469,5,1,20,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
29063,9,2,22,0,0,0.0114,Low,2026-04-04 09:56:33 UTC
30196,7,10,3,0,0,0.0369,Low,2026-04-04 09:56:33 UTC
20750,2,10,13,0,0,0.0105,Low,2026-04-04 09:56:33 UTC
19857,3,12,8,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
16830,8,14,5,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
17883,8,13,2,0,0,0.0104,Low,2026-04-04 09:56:33 UTC
20059,8,8,18,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
26293,8,11,12,0,0,0.0723,Low,2026-04-04 09:56:33 UTC
19095,5,4,14,0,0,0.0166,Low,2026-04-04 09:56:33 UTC
4352,5,15,7,0,0,0.0231,Low,2026-04-04 09:56:33 UTC
5202,8,9,17,0,0,0.0439,Low,2026-04-04 09:56:33 UTC
1224,2,9,23,0,0,0.2636,Medium,2026-04-04 09:56:33 UTC
24457,7,1,0,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
13212,3,4,11,0,0,0.1228,Low,2026-04-04 09:56:33 UTC
2474,10,10,1,0,0,0.0045,Low,2026-04-04 09:56:33 UTC
12224,5,7,7,0,0,0.0645,Low,2026-04-04 09:56:33 UTC
12224,8,7,7,0,0,0.0333,Low,2026-04-04 09:56:33 UTC
21736,10,11,15,0,0,0.1295,Low,2026-04-04 09:56:33 UTC
18122,3,12,1,0,0,0.0251,Low,2026-04-04 09:56:33 UTC
23152,2,14,15,0,0,0.0356,Low,2026-04-04 09:56:33 UTC
13850,5,1,1,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
17618,2,11,1,0,0,0.0055,Low,2026-04-04 09:56:33 UTC
2857,4,10,0,0,0,0.0113,Low,2026-04-04 09:56:33 UTC
32662,7,11,21,0,0,0.0135,Low,2026-04-04 09:56:33 UTC
8757,1,3,20,0,0,0.0129,Low,2026-04-04 09:56:33 UTC
2325,3,1,20,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
5504,6,15,7,0,0,0.0039,Low,2026-04-04 09:56:33 UTC
26892,3,12,11,0,0,0.1155,Low,2026-04-04 09:56:33 UTC
23116,6,3,3,0,0,0.0033,Low,2026-04-04 09:56:33 UTC
391,10,12,6,0,0,0.0404,Low,2026-04-04 09:56:33 UTC
12976,1,4,15,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
3032,8,8,7,0,0,0.0521,Low,2026-04-04 09:56:33 UTC
31982,4,4,13,0,0,0.0581,Low,2026-04-04 09:56:33 UTC
17019,10,15,2,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
9921,2,12,8,0,0,0.022,Low,2026-04-04 09:56:33 UTC
30505,6,8,0,0,0,0.0503,Low,2026-04-04 09:56:33 UTC
32424,4,10,23,0,0,0.057,Low,2026-04-04 09:56:33 UTC
11238,3,3,5,0,0,0.0296,Low,2026-04-04 09:56:33 UTC
15442,6,10,9,0,0,0.0075,Low,2026-04-04 09:56:33 UTC
19373,4,4,4,0,0,0.0626,Low,2026-04-04 09:56:33 UTC
20224,5,2,15,0,0,0.026,Low,2026-04-04 09:56:33 UTC
3298,6,11,9,0,0,0.016,Low,2026-04-04 09:56:33 UTC
17245,2,5,12,0,0,0.0676,Low,2026-04-04 09:56:33 UTC
15998,2,7,13,0,0,0.0124,Low,2026-04-04 09:56:33 UTC
27873,9,11,8,0,0,0.0464,Low,2026-04-04 09:56:33 UTC
12653,8,5,4,0,0,0.013,Low,2026-04-04 09:56:33 UTC
10717,4,4,12,0,0,0.1308,Low,2026-04-04 09:56:33 UTC
15789,1,2,20,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
15789,9,2,20,0,0,0.0085,Low,2026-04-04 09:56:33 UTC
24170,6,14,1,0,0,0.0255,Low,2026-04-04 09:56:33 UTC
34249,6,11,0,0,0,0.2827,Medium,2026-04-04 09:56:33 UTC
22061,9,10,4,0,0,0.2826,Medium,2026-04-04 09:56:33 UTC
27630,8,11,5,0,0,0.1118,Low,2026-04-04 09:56:33 UTC
22533,4,4,20,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
9291,10,4,2,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
15886,6,14,21,0,0,0.0199,Low,2026-04-04 09:56:33 UTC
28962,2,8,17,0,0,0.0196,Low,2026-04-04 09:56:33 UTC
879,2,13,14,0,0,0.0425,Low,2026-04-04 09:56:33 UTC
879,4,13,14,0,0,0.0299,Low,2026-04-04 09:56:33 UTC
879,3,13,14,0,0,0.0637,Low,2026-04-04 09:56:33 UTC
33141,9,7,20,0,0,0.042,Low,2026-04-04 09:56:33 UTC
8542,5,8,21,0,0,0.0233,Low,2026-04-04 09:56:33 UTC
29057,1,10,16,0,0,0.0231,Low,2026-04-04 09:56:33 UTC
19692,9,3,11,0,0,0.0026,Low,2026-04-04 09:56:33 UTC
19653,4,5,20,0,0,0.0129,Low,2026-04-04 09:56:33 UTC
15544,8,8,15,0,0,0.0263,Low,2026-04-04 09:56:33 UTC
25316,6,8,19,0,0,0.0265,Low,2026-04-04 09:56:33 UTC
23854,1,11,21,0,0,0.1637,Low,2026-04-04 09:56:33 UTC
2726,2,7,13,0,1,0.5548,High,2026-04-04 09:56:33 UTC
8605,9,3,12,0,0,0.2047,Medium,2026-04-04 09:56:33 UTC
13104,5,8,23,0,0,0.261,Medium,2026-04-04 09:56:33 UTC
18407,5,5,22,0,0,0.2387,Medium,2026-04-04 09:56:33 UTC
19331,8,15,10,0,0,0.0801,Low,2026-04-04 09:56:33 UTC
29057,1,12,16,0,0,0.1461,Low,2026-04-04 09:56:33 UTC
7757,2,8,4,0,0,0.3659,Medium,2026-04-04 09:56:33 UTC
1564,4,9,3,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
4759,10,4,6,0,0,0.0841,Low,2026-04-04 09:56:33 UTC
23402,1,5,1,0,0,0.0095,Low,2026-04-04 09:56:33 UTC
30592,1,8,15,0,0,0.1223,Low,2026-04-04 09:56:33 UTC
29048,6,11,7,0,0,0.0228,Low,2026-04-04 09:56:33 UTC
8887,10,14,6,0,0,0.0644,Low,2026-04-04 09:56:33 UTC
26653,3,7,12,0,1,0.6283,High,2026-04-04 09:56:33 UTC
1632,1,1,23,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
18038,1,12,13,0,0,0.1008,Low,2026-04-04 09:56:33 UTC
6930,5,8,17,0,0,0.046,Low,2026-04-04 09:56:33 UTC
11349,4,12,20,0,0,0.0364,Low,2026-04-04 09:56:33 UTC
26449,8,9,0,0,0,0.0639,Low,2026-04-04 09:56:33 UTC
8929,6,2,0,0,0,0.153,Low,2026-04-04 09:56:33 UTC
25073,7,5,16,0,0,0.0167,Low,2026-04-04 09:56:33 UTC
20713,5,14,0,0,0,0.0675,Low,2026-04-04 09:56:33 UTC
28303,4,8,6,0,0,0.21,Medium,2026-04-04 09:56:33 UTC
27766,2,5,21,0,0,0.0087,Low,2026-04-04 09:56:33 UTC
13041,2,3,8,0,0,0.0233,Low,2026-04-04 09:56:33 UTC
25565,6,7,4,0,1,0.5408,High,2026-04-04 09:56:33 UTC
25565,1,7,4,0,0,0.3224,Medium,2026-04-04 09:56:33 UTC
18407,5,13,22,0,0,0.0324,Low,2026-04-04 09:56:33 UTC
6536,7,15,7,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
8712,10,12,23,0,0,0.0022,Low,2026-04-04 09:56:33 UTC
30229,3,2,12,1,1,0.9065,High,2026-04-04 09:56:33 UTC
17127,10,3,14,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
12329,2,14,16,0,0,0.0979,Low,2026-04-04 09:56:33 UTC
391,10,3,6,0,0,0.1429,Low,2026-04-04 09:56:33 UTC
2453,6,12,4,0,0,0.187,Low,2026-04-04 09:56:33 UTC
19992,6,7,23,0,0,0.2931,Medium,2026-04-04 09:56:33 UTC
23325,3,4,20,0,0,0.001,Low,2026-04-04 09:56:33 UTC
20967,6,10,14,0,0,0.0358,Low,2026-04-04 09:56:33 UTC
27246,1,11,5,0,0,0.0273,Low,2026-04-04 09:56:33 UTC
18886,8,7,21,0,0,0.1623,Low,2026-04-04 09:56:33 UTC
17831,6,12,22,0,0,0.0109,Low,2026-04-04 09:56:33 UTC
29387,3,14,10,0,0,0.0657,Low,2026-04-04 09:56:33 UTC
1797,7,5,20,0,0,0.0124,Low,2026-04-04 09:56:33 UTC
16904,6,14,7,0,0,0.1074,Low,2026-04-04 09:56:33 UTC
4007,8,7,22,0,0,0.0123,Low,2026-04-04 09:56:33 UTC
12120,2,15,23,0,0,0.0986,Low,2026-04-04 09:56:33 UTC
22952,6,9,7,0,0,0.2067,Medium,2026-04-04 09:56:33 UTC
1833,8,5,8,0,0,0.0215,Low,2026-04-04 09:56:33 UTC
12787,3,9,18,0,0,0.0919,Low,2026-04-04 09:56:33 UTC
18122,3,12,1,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
7535,10,7,22,0,0,0.0026,Low,2026-04-04 09:56:33 UTC
14494,9,4,21,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
30772,8,5,3,0,0,0.003,Low,2026-04-04 09:56:33 UTC
23063,3,5,22,0,0,0.0128,Low,2026-04-04 09:56:33 UTC
17027,10,15,10,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
27828,4,15,11,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
31453,8,7,12,0,0,0.0603,Low,2026-04-04 09:56:33 UTC
16892,6,1,19,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
7516,7,2,3,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
7209,2,11,8,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
24271,7,5,6,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
18808,3,4,15,0,0,0.0986,Low,2026-04-04 09:56:33 UTC
16148,7,9,19,0,0,0.364,Medium,2026-04-04 09:56:33 UTC
4108,5,11,3,0,0,0.0329,Low,2026-04-04 09:56:33 UTC
14180,8,2,19,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
12329,2,3,16,0,0,0.0454,Low,2026-04-04 09:56:33 UTC
31779,9,4,2,0,0,0.1838,Low,2026-04-04 09:56:33 UTC
30391,2,13,6,0,0,0.0325,Low,2026-04-04 09:56:33 UTC
13473,10,5,8,0,0,0.0651,Low,2026-04-04 09:56:33 UTC
33708,10,15,11,0,0,0.0035,Low,2026-04-04 09:56:33 UTC
12963,8,13,2,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
16816,10,5,15,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
25758,9,1,5,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
21131,3,7,10,0,0,0.1433,Low,2026-04-04 09:56:33 UTC
30020,7,15,19,0,0,0.0019,Low,2026-04-04 09:56:33 UTC
20096,4,9,7,0,0,0.0848,Low,2026-04-04 09:56:33 UTC
19012,7,5,3,0,0,0.0055,Low,2026-04-04 09:56:33 UTC
24097,4,12,0,0,0,0.0183,Low,2026-04-04 09:56:33 UTC
17300,8,11,19,0,0,0.0486,Low,2026-04-04 09:56:33 UTC
30990,2,12,5,0,0,0.2626,Medium,2026-04-04 09:56:33 UTC
30519,1,8,14,0,0,0.0076,Low,2026-04-04 09:56:33 UTC
5721,3,5,8,0,0,0.0142,Low,2026-04-04 09:56:33 UTC
7908,4,3,11,0,0,0.1671,Low,2026-04-04 09:56:33 UTC
31753,5,8,0,0,0,0.0463,Low,2026-04-04 09:56:33 UTC
18038,1,13,13,0,0,0.0936,Low,2026-04-04 09:56:33 UTC
26772,3,8,11,0,1,0.5232,High,2026-04-04 09:56:33 UTC
5512,3,12,15,0,0,0.1235,Low,2026-04-04 09:56:33 UTC
33811,5,4,18,0,0,0.0096,Low,2026-04-04 09:56:33 UTC
10672,3,14,15,0,0,0.0546,Low,2026-04-04 09:56:33 UTC
7722,8,10,17,0,0,0.1501,Low,2026-04-04 09:56:33 UTC
10004,9,8,19,0,0,0.0081,Low,2026-04-04 09:56:33 UTC
2375,5,11,22,0,0,0.0049,Low,2026-04-04 09:56:33 UTC
6223,4,7,6,0,0,0.1637,Low,2026-04-04 09:56:33 UTC
6384,7,12,23,0,0,0.0101,Low,2026-04-04 09:56:33 UTC
32578,1,1,9,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
33885,10,15,20,0,0,0.0113,Low,2026-04-04 09:56:33 UTC
33885,9,15,20,0,0,0.1257,Low,2026-04-04 09:56:33 UTC
22004,9,12,19,0,1,0.6137,High,2026-04-04 09:56:33 UTC
27887,9,3,22,0,0,0.0233,Low,2026-04-04 09:56:33 UTC
8607,4,8,14,0,0,0.1218,Low,2026-04-04 09:56:33 UTC
17674,6,7,9,0,0,0.0061,Low,2026-04-04 09:56:33 UTC
34720,5,10,15,0,0,0.0089,Low,2026-04-04 09:56:33 UTC
29137,8,15,0,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
17075,9,8,10,0,0,0.015,Low,2026-04-04 09:56:33 UTC
21235,6,8,18,0,0,0.0578,Low,2026-04-04 09:56:33 UTC
16702,6,7,21,0,0,0.3298,Medium,2026-04-04 09:56:33 UTC
34448,4,2,7,0,0,0.0076,Low,2026-04-04 09:56:33 UTC
173,2,14,4,0,0,0.0523,Low,2026-04-04 09:56:33 UTC
1126,9,5,21,0,0,0.0154,Low,2026-04-04 09:56:33 UTC
4073,7,9,16,0,0,0.0289,Low,2026-04-04 09:56:33 UTC
6758,5,9,13,0,0,0.0215,Low,2026-04-04 09:56:33 UTC
26704,7,5,15,0,0,0.0416,Low,2026-04-04 09:56:33 UTC
26704,4,5,15,0,0,0.0388,Low,2026-04-04 09:56:33 UTC
8626,7,12,9,0,0,0.033,Low,2026-04-04 09:56:33 UTC
31955,3,7,10,0,0,0.0372,Low,2026-04-04 09:56:33 UTC
26898,1,11,17,0,0,0.018,Low,2026-04-04 09:56:33 UTC
6790,5,11,21,0,0,0.0589,Low,2026-04-04 09:56:33 UTC
5282,6,15,1,0,0,0.0287,Low,2026-04-04 09:56:33 UTC
27823,1,4,6,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
31262,1,13,13,0,0,0.0248,Low,2026-04-04 09:56:33 UTC
8467,4,11,18,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
4242,10,13,17,0,0,0.0539,Low,2026-04-04 09:56:33 UTC
19205,7,14,4,0,0,0.401,Medium,2026-04-04 09:56:33 UTC
31188,2,5,11,0,0,0.0791,Low,2026-04-04 09:56:33 UTC
1849,10,5,0,0,0,0.0121,Low,2026-04-04 09:56:33 UTC
32578,1,9,9,0,0,0.0625,Low,2026-04-04 09:56:33 UTC
22987,3,1,18,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
20909,4,14,4,0,0,0.0506,Low,2026-04-04 09:56:33 UTC
3888,9,12,23,0,0,0.0025,Low,2026-04-04 09:56:33 UTC
7669,5,4,12,0,0,0.0021,Low,2026-04-04 09:56:33 UTC
20823,3,10,14,0,0,0.2308,Medium,2026-04-04 09:56:33 UTC
16998,1,13,5,0,0,0.0173,Low,2026-04-04 09:56:33 UTC
29137,8,15,0,0,0,0.0242,Low,2026-04-04 09:56:33 UTC
22533,4,5,20,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
8519,4,10,22,0,0,0.0219,Low,2026-04-04 09:56:33 UTC
2959,10,13,6,0,0,0.1185,Low,2026-04-04 09:56:33 UTC
3182,8,15,13,0,0,0.0099,Low,2026-04-04 09:56:33 UTC
10187,8,1,10,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
4361,9,15,16,0,0,0.2113,Medium,2026-04-04 09:56:33 UTC
31535,2,5,22,0,0,0.0163,Low,2026-04-04 09:56:33 UTC
21840,8,2,23,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
4761,4,5,8,0,0,0.399,Medium,2026-04-04 09:56:33 UTC
33832,9,15,15,0,0,0.133,Low,2026-04-04 09:56:33 UTC
20754,3,5,17,0,0,0.0348,Low,2026-04-04 09:56:33 UTC
4578,5,14,17,0,0,0.0456,Low,2026-04-04 09:56:33 UTC
4412,10,5,19,0,0,0.02,Low,2026-04-04 09:56:33 UTC
31080,2,5,23,0,0,0.0468,Low,2026-04-04 09:56:33 UTC
25856,6,7,7,0,0,0.0395,Low,2026-04-04 09:56:33 UTC
25874,9,9,1,0,0,0.2371,Medium,2026-04-04 09:56:33 UTC
24846,5,14,5,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
32082,4,1,17,0,0,0.0048,Low,2026-04-04 09:56:33 UTC
24360,5,3,23,0,0,0.0199,Low,2026-04-04 09:56:33 UTC
26935,2,5,6,0,0,0.039,Low,2026-04-04 09:56:33 UTC
16904,6,13,7,0,0,0.0286,Low,2026-04-04 09:56:33 UTC
4856,5,13,7,0,0,0.0237,Low,2026-04-04 09:56:33 UTC
4997,3,1,4,0,0,0.002,Low,2026-04-04 09:56:33 UTC
17842,3,12,9,0,0,0.0629,Low,2026-04-04 09:56:33 UTC
26898,1,1,17,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
29057,1,1,16,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
32501,6,4,4,0,0,0.2868,Medium,2026-04-04 09:56:33 UTC
23087,1,14,22,0,0,0.0202,Low,2026-04-04 09:56:33 UTC
11051,8,12,10,0,0,0.0074,Low,2026-04-04 09:56:33 UTC
5811,7,1,2,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
3993,1,5,8,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
30345,10,5,8,0,0,0.1019,Low,2026-04-04 09:56:33 UTC
1242,9,2,17,0,0,0.0042,Low,2026-04-04 09:56:33 UTC
27421,1,15,12,0,0,0.044,Low,2026-04-04 09:56:33 UTC
19488,4,9,23,0,0,0.0313,Low,2026-04-04 09:56:33 UTC
13591,9,14,6,0,0,0.1252,Low,2026-04-04 09:56:33 UTC
18769,8,4,0,0,0,0.1099,Low,2026-04-04 09:56:33 UTC
5884,3,8,3,0,0,0.002,Low,2026-04-04 09:56:33 UTC
33876,10,5,11,0,0,0.0142,Low,2026-04-04 09:56:33 UTC
11363,1,14,10,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
29909,3,2,4,0,0,0.0033,Low,2026-04-04 09:56:33 UTC
473,8,10,16,0,0,0.111,Low,2026-04-04 09:56:33 UTC
1384,4,13,15,0,0,0.2831,Medium,2026-04-04 09:56:33 UTC
10205,7,10,4,1,1,0.9765,High,2026-04-04 09:56:33 UTC
26293,8,8,12,0,0,0.0063,Low,2026-04-04 09:56:33 UTC
3883,4,11,18,0,0,0.0408,Low,2026-04-04 09:56:33 UTC
10709,9,11,4,0,0,0.2738,Medium,2026-04-04 09:56:33 UTC
29359,6,1,6,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
12918,1,2,5,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
17075,9,14,10,0,0,0.025,Low,2026-04-04 09:56:33 UTC
8341,4,5,12,0,0,0.3259,Medium,2026-04-04 09:56:33 UTC
26099,9,13,10,0,0,0.0752,Low,2026-04-04 09:56:33 UTC
6691,10,2,18,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
4890,10,13,17,0,0,0.0046,Low,2026-04-04 09:56:33 UTC
18605,3,5,4,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
19716,8,5,11,0,0,0.0916,Low,2026-04-04 09:56:33 UTC
21621,3,4,20,0,0,0.0149,Low,2026-04-04 09:56:33 UTC
18303,2,5,14,0,0,0.0977,Low,2026-04-04 09:56:33 UTC
23761,7,5,0,0,0,0.044,Low,2026-04-04 09:56:33 UTC
18238,10,5,21,0,0,0.0119,Low,2026-04-04 09:56:33 UTC
21240,2,3,23,0,0,0.0074,Low,2026-04-04 09:56:33 UTC
8542,5,11,21,0,0,0.012,Low,2026-04-04 09:56:33 UTC
4628,3,1,19,0,0,0.0053,Low,2026-04-04 09:56:33 UTC
22123,10,9,18,0,0,0.0066,Low,2026-04-04 09:56:33 UTC
34297,7,5,0,0,0,0.1238,Low,2026-04-04 09:56:33 UTC
1629,3,7,20,0,0,0.0471,Low,2026-04-04 09:56:33 UTC
8065,7,7,0,1,1,0.9029,High,2026-04-04 09:56:33 UTC
18377,1,8,16,1,1,0.8976,High,2026-04-04 09:56:33 UTC
24083,10,5,10,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
15849,4,8,8,0,0,0.0735,Low,2026-04-04 09:56:33 UTC
13316,10,3,19,0,0,0.0135,Low,2026-04-04 09:56:33 UTC
12006,7,12,5,0,0,0.1616,Low,2026-04-04 09:56:33 UTC
26653,3,15,12,0,0,0.0342,Low,2026-04-04 09:56:33 UTC
17717,1,7,4,0,0,0.0666,Low,2026-04-04 09:56:33 UTC
24505,3,8,0,0,0,0.1672,Low,2026-04-04 09:56:33 UTC
19857,3,11,8,0,0,0.0171,Low,2026-04-04 09:56:33 UTC
18430,5,8,21,0,0,0.0445,Low,2026-04-04 09:56:33 UTC
2686,9,10,21,0,0,0.3258,Medium,2026-04-04 09:56:33 UTC
29359,6,5,6,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
7669,5,12,12,0,0,0.1131,Low,2026-04-04 09:56:33 UTC
27708,4,10,11,0,0,0.0289,Low,2026-04-04 09:56:33 UTC
6446,4,15,13,0,0,0.0025,Low,2026-04-04 09:56:33 UTC
27343,3,3,6,0,0,0.001,Low,2026-04-04 09:56:33 UTC
6909,9,8,20,0,0,0.0567,Low,2026-04-04 09:56:33 UTC
10169,3,12,16,0,0,0.0651,Low,2026-04-04 09:56:33 UTC
9861,2,5,20,0,0,0.0253,Low,2026-04-04 09:56:33 UTC
13736,4,5,7,0,0,0.0393,Low,2026-04-04 09:56:33 UTC
9521,9,10,16,0,0,0.0811,Low,2026-04-04 09:56:33 UTC
33469,7,12,12,0,0,0.0437,Low,2026-04-04 09:56:33 UTC
12969,4,2,8,0,0,0.0568,Low,2026-04-04 09:56:33 UTC
14921,3,5,16,0,0,0.011,Low,2026-04-04 09:56:33 UTC
5498,7,5,1,0,0,0.0323,Low,2026-04-04 09:56:33 UTC
28154,5,10,1,0,0,0.1513,Low,2026-04-04 09:56:33 UTC
11249,8,10,16,0,0,0.0137,Low,2026-04-04 09:56:33 UTC
25842,2,11,17,0,0,0.0269,Low,2026-04-04 09:56:33 UTC
10426,7,3,9,0,0,0.0272,Low,2026-04-04 09:56:33 UTC
21451,10,15,18,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
28995,3,11,2,0,0,0.027,Low,2026-04-04 09:56:33 UTC
23434,2,5,9,0,0,0.0879,Low,2026-04-04 09:56:33 UTC
25020,9,12,11,0,0,0.0484,Low,2026-04-04 09:56:33 UTC
24648,2,15,23,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
29370,1,15,17,0,0,0.0013,Low,2026-04-04 09:56:33 UTC
25674,6,9,17,0,0,0.0653,Low,2026-04-04 09:56:33 UTC
32197,6,4,12,0,0,0.2029,Medium,2026-04-04 09:56:33 UTC
9255,8,5,14,0,0,0.203,Medium,2026-04-04 09:56:33 UTC
9995,3,2,10,0,0,0.0506,Low,2026-04-04 09:56:33 UTC
23547,10,14,2,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
5316,8,2,11,0,0,0.0538,Low,2026-04-04 09:56:33 UTC
19992,6,14,23,0,0,0.3147,Medium,2026-04-04 09:56:33 UTC
22874,9,14,1,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
3576,3,14,23,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
4245,1,5,20,0,0,0.0043,Low,2026-04-04 09:56:33 UTC
21510,3,3,5,0,0,0.0045,Low,2026-04-04 09:56:33 UTC
18479,1,10,22,0,0,0.0323,Low,2026-04-04 09:56:33 UTC
26747,10,15,10,0,0,0.003,Low,2026-04-04 09:56:33 UTC
18519,3,8,14,0,0,0.3326,Medium,2026-04-04 09:56:33 UTC
23152,2,5,15,0,0,0.0637,Low,2026-04-04 09:56:33 UTC
33441,3,2,8,0,0,0.0038,Low,2026-04-04 09:56:33 UTC
28322,10,14,1,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
19593,1,8,8,0,0,0.0228,Low,2026-04-04 09:56:33 UTC
11191,10,5,6,0,0,0.0599,Low,2026-04-04 09:56:33 UTC
12843,2,7,2,0,0,0.0046,Low,2026-04-04 09:56:33 UTC
10277,2,3,4,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
22768,1,3,15,0,0,0.0082,Low,2026-04-04 09:56:33 UTC
21366,1,5,5,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
25232,9,3,7,0,0,0.0061,Low,2026-04-04 09:56:33 UTC
5202,8,11,17,0,0,0.0841,Low,2026-04-04 09:56:33 UTC
31589,5,2,4,0,0,0.0044,Low,2026-04-04 09:56:33 UTC
2383,10,5,6,0,0,0.0402,Low,2026-04-04 09:56:33 UTC
521,3,14,16,0,0,0.2069,Medium,2026-04-04 09:56:33 UTC
8929,6,4,0,0,0,0.2306,Medium,2026-04-04 09:56:33 UTC
14996,7,3,19,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
7278,8,13,5,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
6722,1,9,1,0,0,0.0077,Low,2026-04-04 09:56:33 UTC
2118,1,14,5,0,0,0.014,Low,2026-04-04 09:56:33 UTC
7807,9,7,6,0,0,0.057,Low,2026-04-04 09:56:33 UTC
